Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2025-08-31T04:52:06+00:00,Operación,Income,Deuda,20000.00000000,MXN,"Pago Adeudo 302",302,"Cerrada Amores"
2025-08-31T05:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-09-01T04:52:53+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,,"Cerrada Amores"
2025-09-02T01:30:34+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-02T01:30:53+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-02T01:38:11+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-02T01:39:20+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-02T04:53:40+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-02T04:53:54+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-09-15T01:38:58+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,,"Cerrada Amores"
2025-09-16T01:40:09+00:00,Operación,Expense,Servicios,-109.00000000,MXN,"Cloro y Fabuloso",Limpieza,"Cerrada Amores"
2025-09-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-09-18T01:40:13+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-09-24T01:43:27+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-09-30T05:22:50+00:00,Operación,Expense,Seguridad,-9524.00000000,MXN,"Vigilancia. 30 sept Pago quincena de Adrian, se le descuenta por dia que llegó tarde, de acuerdo al reglamento, se le paga $4594.00 y se le pagan dos dias de limpieza 18 de septiembre $200.00 y 24 de sept $200.00  30 sept pago quincena de Sr José, como trabajó el 16 de sept se le paga doble el dia, se le paga $4930.00",,"Cerrada Amores"
2025-10-01T01:44:00+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-10-01T01:44:09+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-10-01T01:47:39+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-10-01T01:48:03+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-02,,"Cerrada Amores"
2025-10-02T01:53:06+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:53:29+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:53:54+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:54:54+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:55:30+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:56:49+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-02T01:58:37+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-10-03T01:50:06+00:00,Operación,Expense,Proyectos,-300.00000000,MXN,"Pintar muro bici mano de obra",,"Cerrada Amores"
2025-10-03T01:50:20+00:00,Operación,Expense,Proyectos,-305.50000000,MXN,"Pintar muro material",,"Cerrada Amores"
2025-10-03T01:52:41+00:00,Operación,Expense,Proyectos,-114.00000000,MXN,"Focos estacionamiento",,"Cerrada Amores"
2025-10-07T01:54:39+00:00,Operación,Expense,Servicios,-168.00000000,MXN,Gas,,"Cerrada Amores"
2025-10-16T01:56:07+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-10-16T05:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-10-21T01:56:18+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-10-24T01:56:30+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-10-27T01:57:19+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-10-28T02:01:53+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-10-28T02:02:07+00:00,Operación,Expense,Servicios,-3085.00000000,MXN,CFE,CFE,"Cerrada Amores"
2025-10-31T06:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,"Vigilancia. 4594.00 SR José $4706.00",,"Cerrada Amores"
2025-11-01T01:58:59+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-01T02:00:16+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2025-03,,"Cerrada Amores"
2025-11-01T02:01:16+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-03,,"Cerrada Amores"
2025-11-01T02:02:53+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-11-01T18:27:17+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-01T18:28:38+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-01T18:31:12+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-01T18:31:57+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-01T18:33:03+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-05T16:12:05+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-11-05T16:12:14+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-11-05T16:12:21+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-11-05T16:12:31+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-11-08T18:29:42+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-11-08T18:30:29+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-11-08T18:30:57+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-11-11T18:32:43+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-11-15T18:34:16+00:00,Operación,Expense,Servicios,-400.00000000,MXN,"Limpieza ",Adrian,"Cerrada Amores"
2025-11-15T18:37:30+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-07,,"Cerrada Amores"
2025-11-15T18:37:44+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-08,,"Cerrada Amores"
2025-11-15T18:38:01+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-09,,"Cerrada Amores"
2025-11-16T06:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,"Vigilancia. Adrian, se le descuenta por retardo, de acuerdo con el reglamento, recibe $4594.00",,"Cerrada Amores"
2025-11-19T18:38:35+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-11-20T18:38:42+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-11-24T18:38:55+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-11-28T18:43:29+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-11-28T18:44:19+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-04,,"Cerrada Amores"
2025-11-30T06:22:50+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-11-30T18:45:01+00:00,Operación,Expense,Seguridad,-280.00000000,MXN,Festivo,Jose,"Cerrada Amores"
2025-11-30T18:45:17+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-12-01T16:23:01+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-01T16:28:32+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-01T18:45:47+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-01T18:46:13+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-01T18:46:40+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-01T18:47:38+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-04T16:22:43+00:00,Operación,Expense,Servicios,-213.00000000,MXN,Gas,,"Cerrada Amores"
2025-12-07T16:23:37+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-12-10T16:26:40+00:00,Operación,Expense,Servicios,-110.50000000,MXN,"4l vinagre blanco, 3.78 pino limpiador",,"Cerrada Amores"
2025-12-11T16:27:00+00:00,Operación,Expense,Servicios,-124.00000000,MXN,"Garrafones de Agua",,"Cerrada Amores"
2025-12-11T16:27:32+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2025-12-13T16:27:54+00:00,Operación,Expense,Seguridad,-8400.00000000,MXN,"Aguinaldo ",,"Cerrada Amores"
2025-12-15T16:28:19+00:00,Operación,Expense,Servicios,-200.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-12-16T06:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
2025-12-17T16:29:31+00:00,Operación,Expense,Servicios,-500.00000000,MXN,"Recolección de basura",,"Cerrada Amores"
2025-12-17T16:29:52+00:00,Operación,Expense,Elevador,-2700.00000000,MXN,"SIESA - Mantenimiento Elevador",,"Cerrada Amores"
2025-12-28T16:31:17+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-12-28T16:31:35+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2025-05,,"Cerrada Amores"
2025-12-28T16:46:57+00:00,Operación,"Incoming Transfer",,2000.00000000,MXN,2017-12,,"Cerrada Amores"
2025-12-29T16:33:04+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-10,,"Cerrada Amores"
2025-12-29T16:33:31+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-11,,"Cerrada Amores"
2025-12-29T16:33:49+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,2025-12,,"Cerrada Amores"
2025-12-31T06:22:50+00:00,Operación,Expense,Seguridad,-9580.00000000,MXN,"Vigilancia. Adrian: se descuenta retardo, se le paga doble el dia obligatorio 25 de diciembre",,"Cerrada Amores"
2025-12-31T16:37:54+00:00,Operación,Expense,Servicios,-400.00000000,MXN,Limpieza,Adrian,"Cerrada Amores"
2025-12-31T16:38:26+00:00,Operación,Expense,Servicios,-2986.00000000,MXN,CFE,CFE,"Cerrada Amores"
2025-12-31T16:38:34+00:00,Operación,Expense,Servicios,-389.00000000,MXN,TELMEX,TELMEX,"Cerrada Amores"
2025-12-31T16:39:06+00:00,Operación,"Incoming Transfer",,1000.00000000,MXN,2025-03,,"Cerrada Amores"
2025-12-31T16:39:44+00:00,Operación,"Incoming Transfer",,500.00000000,MXN,2025-03,,"Cerrada Amores"
2026-01-01T23:03:16+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:03:38+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:06:06+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:06:23+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:06:44+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:07:02+00:00,Operación,"Incoming Transfer",,2500.00000000,MXN,2026-01,,"Cerrada Amores"
2026-01-01T23:07:18+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2026-01-09T16:51:00+00:00,Operación,"Incoming Transfer",,1500.00000000,MXN,AC,,"Cerrada Amores"
2026-01-16T06:22:55+00:00,Operación,Expense,Seguridad,-9300.00000000,MXN,Vigilancia,,"Cerrada Amores"
